1,1.0
2,0.9973471034176439
3,0.9959773466401176
4,0.9948835555662987
5,0.9939730701788841
6,0.9931169721929303
7,0.9923978498847289
8,0.9918197319506847
9,0.9911670831331575
10,0.9905869508509111
11,0.9900632203183275
12,0.9895646691382719
13,0.9890570533913062
14,0.9886118824386102
15,0.9881183671290603
16,0.9877255692296226
17,0.9872421256610839
18,0.9865572472723207
19,0.9861584063282763
20,0.9856608623223219
21,0.9851169883077159
22,0.9847362764974916
23,0.9844039090441212
24,0.9840101039705824
25,0.9836716934726054
26,0.9833443618897406
27,0.9830039370435613
28,0.9828135811384492
29,0.9824187688908093
30,0.9820974803525512
31,0.9818255433452482
32,0.9814508745796308
33,0.9811930380097434
34,0.9807277235750249
35,0.9803852843806433
36,0.9801032756323291
37,0.9798857260264867
38,0.979624867934296
39,0.9793952322392401
40,0.9788060353900836
41,0.9783628787855898
42,0.9781151139567137
43,0.977903607395478
44,0.9776004479910402
45,0.9772902383678945
46,0.9771089470296925
47,0.9767846369691311
48,0.9765479510553674
49,0.9762578849142441
50,0.9762085333832892
51,0.976107815973177
52,0.9757482548190762
53,0.9753292703930094
54,0.974955608801493
55,0.9749012214000324
56,0.9747904322489089
57,0.974395620001269
58,0.9741659843062132
59,0.9737570716211575
60,0.9736382250772251
61,0.9735173641850904
62,0.9730258632237427
63,0.9727136392523948
64,0.9725867353156534
65,0.9723933578882379
66,0.972327891571665
67,0.9721284710996427
68,0.9717910677757667
70,0.9716540920980141
71,0.9713720833496999
72,0.9711575552661609
73,0.9705049064486336
74,0.9704313827392517
75,0.9701332592053195
76,0.9699821830901512
77,0.9698290926267805
78,0.9695964354094213
79,0.9692821970898712
81,0.9687252298119505
82,0.9686436487097596
83,0.9684784721571755
84,0.9683948767067824
85,0.9683102740822881
86,0.9681390544850973
87,0.9677925865943113
88,0.9675297141539183
89,0.9673524515121208
90,0.9672628130171209
92,0.9671721673480199
94,0.9670795073307167
95,0.9668901585997057
96,0.9666987955204924
97,0.9666021068067847
98,0.9665044109189759
99,0.966109598671336
100,0.9659101781993137
101,0.9658094607892015
102,0.9656060116207748
103,0.9655032798624603
104,0.9652958019976291
106,0.9651910558911124
107,0.9650842954363934
109,0.9649765278075734
110,0.964866745830551
111,0.9644235892260572
112,0.9641999965756081
113,0.9640871930762823
114,0.9639733824028556
115,0.9636289288602717
119,0.9633972788170135
120,0.9630377176629129
122,0.9629168567707782
123,0.9627939815304414
124,0.9625462167015653
125,0.9622964375244869
126,0.9621705407618466
127,0.9620436368251052
131,0.9617878146034201
132,0.9616558747961731
133,0.9613899808334768
135,0.9612560266780276
137,0.9611200581743761
138,0.9609820753225223
139,0.9608430852965675
141,0.9607030880965115
142,0.960419064999995
143,0.9602760462776356
144,0.9598439685882542
146,0.9596989355176925
147,0.9594048406801648
148,0.9592567860872998
150,0.9591077243203338
151,0.9589566482051654
152,0.958500398337357
153,0.9583473078739864
154,0.9581932102365147
155,0.9578830006133691
157,0.9577268886276951
159,0.9575687622938188
162,0.9574086216117405
163,0.9570822972029768
164,0.956425619689045
165,0.956260443136461
168,0.9560942594097759
169,0.9559250541607873
171,0.9557548417376976
176,0.9555826149664057
178,0.9554053523246082
179,0.9550467983446086
181,0.9548665141805077
182,0.9543196186435984
183,0.9541363129571941
184,0.9539520000966887
185,0.9535813600274757
187,0.9530223784013528
188,0.952834036844443
192,0.952644688113432
193,0.9524513106860165
198,0.9522569260844999
199,0.9520575056124777
203,0.9516566503202311
204,0.9512477376351753
213,0.9510422741185464
215,0.9508277460350073
217,0.9503946611715248
219,0.9499575476116376
220,0.9497369764834919
224,0.949515398181245
225,0.9492897911825936
228,0.9490631770098411
230,0.9488335413147853
234,0.948370241228269
235,0.9478988837489437
236,0.94766219783518
238,0.9474245047473151
244,0.947184797311248
245,0.9469390468305742
252,0.9466922891757992
256,0.9464384813023164
258,0.9461806447324291
260,0.9459207938143396
261,0.9456589285480478
269,0.9453960561076549
280,0.9451251262744529
281,0.9448431175261387
282,0.9445601016037233
288,0.9442760785072069
290,0.9436959462249604
296,0.943403865735635
301,0.9431057422017027
302,0.9424994233928271
305,0.9421952568142882
308,0.9412736925117613
313,0.9409634828886156
316,0.9406482373949643
317,0.9403299703790097
322,0.9400106961889539
323,0.9396863861283925
327,0.9393610688937301
328,0.939031722962663
329,0.938701369857495
330,0.9383700095782257
334,0.9380376421248553
342,0.9377012459750805
343,0.9373567924324967
344,0.9370113317158117
345,0.9366648638250257
346,0.9363173887601385
347,0.9359689065211502
352,0.9356194171080607
361,0.9352648918244657
363,0.9349013019739605
379,0.9345356977752531
380,0.9341539787909278
389,0.9337712526325013
392,0.9333794619071647
394,0.9329846496595248
395,0.9325878230636826
397,0.9321899892937393
400,0.9317901411755938
401,0.9313872715351449
416,0.9309833947205948
417,0.930564410294528
418,0.9301444186943599
421,0.9297234199200908
425,0.9288753793269459
426,0.9284473303339689
429,0.9280182741668908
432,0.9275861964775093
443,0.9271510972658245
454,0.9267049191390273
461,0.9262476620971177
479,0.9257833548365004
493,0.9253009184420629
494,0.9248043816102095
507,0.9243068376042551
523,0.9237962003349861
528,0.9232694482800992
539,0.9227376603547066
550,0.9221947935142016
554,0.9216408477585843
561,0.9210828733065627
580,0.9205178486358331
582,0.9199336876571821
592,0.919347512330329
613,0.9187512652624645
621,0.9181338675384766
644,0.9175084124216796
648,0.9168597923005569
680,0.9162071434830297
719,0.9155222650942665
745,0.9147981069155595
752,0.9140477622102234
754,0.9132903672861794
771,0.9125309580139332
788,0.9117544267819679
798,0.9109607735902836
805,0.910157048657588
810,0.9093462735061846
818,0.9085304624842755
831,0.9077065940695574
837,0.9068696323915248
840,0.9060266276688854
845,0.9051806014239427
869,0.9043295393084944
923,0.9034543050146191
925,0.9025246833192833
927,0.9015930472757452
928,0.9006593968840048
966,0.8997247393181633
1084,0.8987518091364791
1099,0.8976600324108626
1113,0.8965531480737292
1137,0.8954321632991801
1147,0.8942870063462041
1175,0.8919765489582294
1183,0.8907931193894107
1184,0.8896016324277831
1186,0.8884091382920543
1269,0.8872146298081233
1281,0.8859365258737991
1317,0.8846463358502614
1347,0.8833198875590833
1366,0.8819632240448716
1384,0.8805874242227386
1387,0.8791934952667854
1401,0.8777965447885286
1409,0.8763854938728564
1500,0.874966385564375
1556,0.8734556244126916
1559,0.8703212986099991
1655,0.8687511141863493
1709,0.8654173679116346
1799,0.8636961073728165
1803,0.8618842011648976
1821,0.8600682662605741
2078,0.8582342022224304
2089,0.8540483866581661
2118,0.8519443999609216
2124,0.8498112052147446
2159,0.8476719674239609
2165,0.8454974785396379
2166,0.8433169466107081
2206,0.8411354075076772
2285,0.8389135814406014
2313,0.836612188619537
2393,0.8342825949236411
2399,0.8318724272996555
2467,0.8294562166310631
2623,0.8269715181235944
3015,0.8243297004563506
3095,0.8212930705414668
3161,0.8181758666984934
3484,0.8149921893648457
3845,0.8114831947965357
4617,0.8076106103777205
